"scenario","year","variable","value","units"
"SSP370_CH4",2032,"Ftot",3.77008463687928,"W/m2"
"SSP370_CH4",2033,"Ftot",3.82223848047984,"W/m2"
"SSP370_CH4",2034,"Ftot",3.87432849984382,"W/m2"
"SSP370_CH4",2035,"Ftot",3.92637177524657,"W/m2"
"SSP370_CH4",2036,"Ftot",3.9783826182964,"W/m2"
"SSP370_CH4",2037,"Ftot",4.03037132266179,"W/m2"
"SSP370_CH4",2038,"Ftot",4.08234791578507,"W/m2"
"SSP370_CH4",2039,"Ftot",4.13432500367538,"W/m2"
"SSP370_CH4",2040,"Ftot",4.1863130471636,"W/m2"
"SSP370_CH4",2041,"Ftot",4.23621458137703,"W/m2"
"SSP370_CH4",2042,"Ftot",4.28620361289323,"W/m2"
"SSP370_CH4",2043,"Ftot",4.33619893357183,"W/m2"
"SSP370_CH4",2044,"Ftot",4.38619949493568,"W/m2"
"SSP370_CH4",2045,"Ftot",4.43620428440648,"W/m2"
"SSP370_CH4",2046,"Ftot",4.48621245483375,"W/m2"
"SSP370_CH4",2047,"Ftot",4.53622352605187,"W/m2"
"SSP370_CH4",2048,"Ftot",4.58623728001826,"W/m2"
"SSP370_CH4",2049,"Ftot",4.63625350698604,"W/m2"
"SSP370_CH4",2050,"Ftot",4.68627197435085,"W/m2"
"SSP370_CH4",2051,"Ftot",4.73709930921187,"W/m2"
"SSP370_CH4",2052,"Ftot",4.78794338956565,"W/m2"
"SSP370_CH4",2053,"Ftot",4.83878947742196,"W/m2"
"SSP370_CH4",2054,"Ftot",4.88963553271748,"W/m2"
"SSP370_CH4",2055,"Ftot",4.94047942154157,"W/m2"
"SSP370_CH4",2056,"Ftot",4.99131917667471,"W/m2"
"SSP370_CH4",2057,"Ftot",5.04215305776566,"W/m2"
"SSP370_CH4",2058,"Ftot",5.0929795887699,"W/m2"
"SSP370_CH4",2059,"Ftot",5.14379816276737,"W/m2"
"SSP370_CH4",2060,"Ftot",5.19461047560983,"W/m2"
"SSP370_CH4",2061,"Ftot",5.24568667183349,"W/m2"
"SSP370_CH4",2062,"Ftot",5.29675996939107,"W/m2"
"SSP370_CH4",2063,"Ftot",5.34779939870504,"W/m2"
"SSP370_CH4",2064,"Ftot",5.39880412452067,"W/m2"
"SSP370_CH4",2065,"Ftot",5.44977342011288,"W/m2"
"SSP370_CH4",2066,"Ftot",5.50070733229096,"W/m2"
"SSP370_CH4",2067,"Ftot",5.55160604048581,"W/m2"
"SSP370_CH4",2068,"Ftot",5.60246944822893,"W/m2"
"SSP370_CH4",2069,"Ftot",5.65329746546367,"W/m2"
"SSP370_CH4",2070,"Ftot",5.70409014232116,"W/m2"
"SSP370_CH4",2071,"Ftot",5.75471581380278,"W/m2"
"SSP370_CH4",2072,"Ftot",5.80532978598901,"W/m2"
"SSP370_CH4",2073,"Ftot",5.85591937933314,"W/m2"
"SSP370_CH4",2074,"Ftot",5.90648380345287,"W/m2"
"SSP370_CH4",2075,"Ftot",5.95702238797965,"W/m2"
"SSP370_CH4",2076,"Ftot",6.00753469385375,"W/m2"
"SSP370_CH4",2077,"Ftot",6.05802049599164,"W/m2"
"SSP370_CH4",2078,"Ftot",6.10847961417553,"W/m2"
"SSP370_CH4",2079,"Ftot",6.15891197712164,"W/m2"
"SSP370_CH4",2080,"Ftot",6.2093177786826,"W/m2"
"SSP370_CH4",2081,"Ftot",6.26040077413463,"W/m2"
"SSP370_CH4",2082,"Ftot",6.31142148249369,"W/m2"
"SSP370_CH4",2083,"Ftot",6.36243000110426,"W/m2"
"SSP370_CH4",2084,"Ftot",6.41342965299221,"W/m2"
"SSP370_CH4",2085,"Ftot",6.46442359317362,"W/m2"
"SSP370_CH4",2086,"Ftot",6.51541514918183,"W/m2"
"SSP370_CH4",2087,"Ftot",6.56641101540521,"W/m2"
"SSP370_CH4",2088,"Ftot",6.61741957607976,"W/m2"
"SSP370_CH4",2089,"Ftot",6.66844460949642,"W/m2"
"SSP370_CH4",2090,"Ftot",6.7194866243403,"W/m2"
"SSP370_CH4",2091,"Ftot",6.77177390900746,"W/m2"
"SSP370_CH4",2092,"Ftot",6.82414356533546,"W/m2"
"SSP370_CH4",2093,"Ftot",6.87663093485962,"W/m2"
"SSP370_CH4",2094,"Ftot",6.92923153615974,"W/m2"
"SSP370_CH4",2095,"Ftot",6.98194107936261,"W/m2"
"SSP370_CH4",2096,"Ftot",7.03475489072301,"W/m2"
"SSP370_CH4",2097,"Ftot",7.08766806991389,"W/m2"
"SSP370_CH4",2098,"Ftot",7.14067577185607,"W/m2"
"SSP370_CH4",2099,"Ftot",7.19377366702802,"W/m2"
"SSP370_CH4",2100,"Ftot",7.24695836813742,"W/m2"
"SSP370_CH4",2101,"Ftot",7.29715718683021,"W/m2"
"SSP370_CH4",2102,"Ftot",7.34607188658289,"W/m2"
"SSP370_CH4",2103,"Ftot",7.39334553246391,"W/m2"
"SSP370_CH4",2104,"Ftot",7.43907300331201,"W/m2"
"SSP370_CH4",2105,"Ftot",7.4833388726722,"W/m2"
"SSP370_CH4",2106,"Ftot",7.52622142035588,"W/m2"
"SSP370_CH4",2107,"Ftot",7.56779392242915,"W/m2"
"SSP370_CH4",2108,"Ftot",7.6081222985022,"W/m2"
"SSP370_CH4",2109,"Ftot",7.64726586225703,"W/m2"
"SSP370_CH4",2110,"Ftot",7.68527935706789,"W/m2"
"SSP370_CH4",2111,"Ftot",7.72221402132597,"W/m2"
"SSP370_CH4",2112,"Ftot",7.75811754467149,"W/m2"
"SSP370_CH4",2113,"Ftot",7.79303418355642,"W/m2"
"SSP370_CH4",2114,"Ftot",7.8270051863985,"W/m2"
"SSP370_CH4",2115,"Ftot",7.86006910077668,"W/m2"
"SSP370_CH4",2116,"Ftot",7.89226291835915,"W/m2"
"SSP370_CH4",2117,"Ftot",7.92362158079448,"W/m2"
"SSP370_CH4",2118,"Ftot",7.95417673013529,"W/m2"
"SSP370_CH4",2119,"Ftot",7.98395756655698,"W/m2"
"SSP370_CH4",2120,"Ftot",8.01299158522153,"W/m2"
"SSP370_CH4",2121,"Ftot",8.04130471733158,"W/m2"
"SSP370_CH4",2122,"Ftot",8.06892136470562,"W/m2"
"SSP370_CH4",2123,"Ftot",8.09586439515362,"W/m2"
"SSP370_CH4",2124,"Ftot",8.12215576010866,"W/m2"
"SSP370_CH4",2125,"Ftot",8.14781601778644,"W/m2"
"SSP370_CH4",2126,"Ftot",8.1728642533698,"W/m2"
"SSP370_CH4",2127,"Ftot",8.19731856915859,"W/m2"
"SSP370_CH4",2128,"Ftot",8.22119613378106,"W/m2"
"SSP370_CH4",2129,"Ftot",8.2445131763024,"W/m2"
"SSP370_CH4",2130,"Ftot",8.26728502292313,"W/m2"
"SSP370_CH4",2131,"Ftot",8.28952623254948,"W/m2"
"SSP370_CH4",2132,"Ftot",8.31125074828563,"W/m2"
"SSP370_CH4",2133,"Ftot",8.33247197663728,"W/m2"
"SSP370_CH4",2134,"Ftot",8.35320237431993,"W/m2"
"SSP370_CH4",2135,"Ftot",8.37345348020006,"W/m2"
"SSP370_CH4",2136,"Ftot",8.39323624509687,"W/m2"
"SSP370_CH4",2137,"Ftot",8.41256113649712,"W/m2"
"SSP370_CH4",2138,"Ftot",8.43143808052454,"W/m2"
"SSP370_CH4",2139,"Ftot",8.4498765805388,"W/m2"
"SSP370_CH4",2140,"Ftot",8.46788571264304,"W/m2"
"SSP370_CH4",2141,"Ftot",8.48547419027749,"W/m2"
"SSP370_CH4",2142,"Ftot",8.50265025415924,"W/m2"
"SSP370_CH4",2143,"Ftot",8.51942180634609,"W/m2"
"SSP370_CH4",2144,"Ftot",8.53579639346876,"W/m2"
"SSP370_CH4",2145,"Ftot",8.55178119429758,"W/m2"
"SSP370_CH4",2146,"Ftot",8.56738314158455,"W/m2"
"SSP370_CH4",2147,"Ftot",8.58260884164275,"W/m2"
"SSP370_CH4",2148,"Ftot",8.59746445406561,"W/m2"
"SSP370_CH4",2149,"Ftot",8.61195566048485,"W/m2"
"SSP370_CH4",2150,"Ftot",8.62608787595349,"W/m2"
"SSP370_CH4",2151,"Ftot",8.63986649419203,"W/m2"
"SSP370_CH4",2152,"Ftot",8.65333043791637,"W/m2"
"SSP370_CH4",2153,"Ftot",8.66651618745844,"W/m2"
"SSP370_CH4",2154,"Ftot",8.67942690336043,"W/m2"
"SSP370_CH4",2155,"Ftot",8.6920653726511,"W/m2"
"SSP370_CH4",2156,"Ftot",8.70443431887443,"W/m2"
"SSP370_CH4",2157,"Ftot",8.71653633446249,"W/m2"
"SSP370_CH4",2158,"Ftot",8.72837382061567,"W/m2"
"SSP370_CH4",2159,"Ftot",8.73994906977894,"W/m2"
"SSP370_CH4",2160,"Ftot",8.75126428965386,"W/m2"
"SSP370_CH4",2161,"Ftot",8.76232157177368,"W/m2"
"SSP370_CH4",2162,"Ftot",8.77312283379536,"W/m2"
"SSP370_CH4",2163,"Ftot",8.78366994787893,"W/m2"
"SSP370_CH4",2164,"Ftot",8.79396496115484,"W/m2"
"SSP370_CH4",2165,"Ftot",8.80401033888583,"W/m2"
"SSP370_CH4",2166,"Ftot",8.8138085079567,"W/m2"
"SSP370_CH4",2167,"Ftot",8.82336317280132,"W/m2"
"SSP370_CH4",2168,"Ftot",8.83267862439771,"W/m2"
"SSP370_CH4",2169,"Ftot",8.84175729958988,"W/m2"
"SSP370_CH4",2170,"Ftot",8.85059990219742,"W/m2"
"SSP370_CH4",2171,"Ftot",8.85920670149472,"W/m2"
"SSP370_CH4",2172,"Ftot",8.86757885982948,"W/m2"
"SSP370_CH4",2173,"Ftot",8.87571780886032,"W/m2"
"SSP370_CH4",2174,"Ftot",8.88362412003223,"W/m2"
"SSP370_CH4",2175,"Ftot",8.89129776196791,"W/m2"
"SSP370_CH4",2176,"Ftot",8.89873880558939,"W/m2"
"SSP370_CH4",2177,"Ftot",8.90594769477666,"W/m2"
"SSP370_CH4",2178,"Ftot",8.9129253543719,"W/m2"
"SSP370_CH4",2179,"Ftot",8.91967287995093,"W/m2"
"SSP370_CH4",2180,"Ftot",8.92619089336353,"W/m2"
"SSP370_CH4",2181,"Ftot",8.93247943547645,"W/m2"
"SSP370_CH4",2182,"Ftot",8.93853866424736,"W/m2"
"SSP370_CH4",2183,"Ftot",8.94436889960266,"W/m2"
"SSP370_CH4",2184,"Ftot",8.94997032909542,"W/m2"
"SSP370_CH4",2185,"Ftot",8.95534332382833,"W/m2"
"SSP370_CH4",2186,"Ftot",8.96049037148758,"W/m2"
"SSP370_CH4",2187,"Ftot",8.96541434513213,"W/m2"
"SSP370_CH4",2188,"Ftot",8.97011563131779,"W/m2"
"SSP370_CH4",2189,"Ftot",8.97459344775952,"W/m2"
"SSP370_CH4",2190,"Ftot",8.97884707682267,"W/m2"
"SSP370_CH4",2191,"Ftot",8.98287604582003,"W/m2"
"SSP370_CH4",2192,"Ftot",8.98667992748183,"W/m2"
"SSP370_CH4",2193,"Ftot",8.99025838349423,"W/m2"
"SSP370_CH4",2194,"Ftot",8.99361122325112,"W/m2"
"SSP370_CH4",2195,"Ftot",8.99674137915472,"W/m2"
"SSP370_CH4",2196,"Ftot",8.99965299258305,"W/m2"
"SSP370_CH4",2197,"Ftot",9.0023467722799,"W/m2"
"SSP370_CH4",2198,"Ftot",9.00482128332421,"W/m2"
"SSP370_CH4",2199,"Ftot",9.00707475950455,"W/m2"
"SSP370_CH4",2200,"Ftot",9.00934836933579,"W/m2"
"SSP370_CH4",2201,"Ftot",9.01080302030804,"W/m2"
"SSP370_CH4",2202,"Ftot",9.0125579735249,"W/m2"
"SSP370_CH4",2203,"Ftot",9.01389124168039,"W/m2"
"SSP370_CH4",2204,"Ftot",9.01502365223132,"W/m2"
"SSP370_CH4",2205,"Ftot",9.01593123414838,"W/m2"
"SSP370_CH4",2206,"Ftot",9.01661192992702,"W/m2"
"SSP370_CH4",2207,"Ftot",9.01706677785438,"W/m2"
"SSP370_CH4",2208,"Ftot",9.01729559790919,"W/m2"
"SSP370_CH4",2209,"Ftot",9.01729855353008,"W/m2"
"SSP370_CH4",2210,"Ftot",9.01707619808543,"W/m2"
"SSP370_CH4",2211,"Ftot",9.01662902139058,"W/m2"
"SSP370_CH4",2212,"Ftot",9.01595730553964,"W/m2"
"SSP370_CH4",2213,"Ftot",9.01506117205631,"W/m2"
"SSP370_CH4",2214,"Ftot",9.01394066142916,"W/m2"
"SSP370_CH4",2215,"Ftot",9.01259578821272,"W/m2"
"SSP370_CH4",2216,"Ftot",9.01102659463059,"W/m2"
"SSP370_CH4",2217,"Ftot",9.00923303867919,"W/m2"
"SSP370_CH4",2218,"Ftot",9.00721511045079,"W/m2"
"SSP370_CH4",2219,"Ftot",9.00497245087326,"W/m2"
"SSP370_CH4",2220,"Ftot",9.00250470740464,"W/m2"
"SSP370_CH4",2221,"Ftot",8.99981156834868,"W/m2"
"SSP370_CH4",2222,"Ftot",8.99689273399203,"W/m2"
"SSP370_CH4",2223,"Ftot",8.99398771047637,"W/m2"
"SSP370_CH4",2224,"Ftot",8.99026506940901,"W/m2"
"SSP370_CH4",2225,"Ftot",8.9868329569567,"W/m2"
"SSP370_CH4",2226,"Ftot",8.98298502222881,"W/m2"
"SSP370_CH4",2227,"Ftot",8.97893153192515,"W/m2"
"SSP370_CH4",2228,"Ftot",8.97465223252976,"W/m2"
"SSP370_CH4",2229,"Ftot",8.97014422612755,"W/m2"
"SSP370_CH4",2230,"Ftot",8.96540824742837,"W/m2"
"SSP370_CH4",2231,"Ftot",8.96044384893825,"W/m2"
"SSP370_CH4",2232,"Ftot",8.95525067607291,"W/m2"
"SSP370_CH4",2233,"Ftot",8.94982837553703,"W/m2"
"SSP370_CH4",2234,"Ftot",8.94417657310556,"W/m2"
"SSP370_CH4",2235,"Ftot",8.93829488064054,"W/m2"
"SSP370_CH4",2236,"Ftot",8.9321828956254,"W/m2"
"SSP370_CH4",2237,"Ftot",8.92584020147127,"W/m2"
"SSP370_CH4",2238,"Ftot",8.91926636774768,"W/m2"
"SSP370_CH4",2239,"Ftot",8.91246095018272,"W/m2"
"SSP370_CH4",2240,"Ftot",8.90542349055345,"W/m2"
"SSP370_CH4",2241,"Ftot",8.8981535165249,"W/m2"
"SSP370_CH4",2242,"Ftot",8.89065054140884,"W/m2"
"SSP370_CH4",2243,"Ftot",8.88291406394089,"W/m2"
"SSP370_CH4",2244,"Ftot",8.8749435679951,"W/m2"
"SSP370_CH4",2245,"Ftot",8.86697048647588,"W/m2"
"SSP370_CH4",2246,"Ftot",8.85819194814339,"W/m2"
"SSP370_CH4",2247,"Ftot",8.84966866976132,"W/m2"
"SSP370_CH4",2248,"Ftot",8.84073441962554,"W/m2"
"SSP370_CH4",2249,"Ftot",8.8315844229772,"W/m2"
"SSP370_CH4",2250,"Ftot",8.82219835496909,"W/m2"
"SSP370_CH4",2251,"Ftot",8.81089104713117,"W/m2"
"SSP370_CH4",2252,"Ftot",8.79988752998532,"W/m2"
"SSP370_CH4",2253,"Ftot",8.78929926157613,"W/m2"
"SSP370_CH4",2254,"Ftot",8.77909547653844,"W/m2"
"SSP370_CH4",2255,"Ftot",8.76924766837457,"W/m2"
"SSP370_CH4",2256,"Ftot",8.75973024300186,"W/m2"
"SSP370_CH4",2257,"Ftot",8.75051976787803,"W/m2"
"SSP370_CH4",2258,"Ftot",8.74159464332684,"W/m2"
"SSP370_CH4",2259,"Ftot",8.73293491156473,"W/m2"
"SSP370_CH4",2260,"Ftot",8.72452210674173,"W/m2"
"SSP370_CH4",2261,"Ftot",8.71633913275613,"W/m2"
"SSP370_CH4",2262,"Ftot",8.70837015666937,"W/m2"
"SSP370_CH4",2263,"Ftot",8.70060051246159,"W/m2"
"SSP370_CH4",2264,"Ftot",8.69301661272926,"W/m2"
"SSP370_CH4",2265,"Ftot",8.68560586620652,"W/m2"
"SSP370_CH4",2266,"Ftot",8.67835660226632,"W/m2"
"SSP370_CH4",2267,"Ftot",8.6712580010612,"W/m2"
"SSP370_CH4",2268,"Ftot",8.66430002865696,"W/m2"
"SSP370_CH4",2269,"Ftot",8.65747337686534,"W/m2"
"SSP370_CH4",2270,"Ftot",8.65076940750038,"W/m2"
"SSP370_CH4",2271,"Ftot",8.64418010078703,"W/m2"
"SSP370_CH4",2272,"Ftot",8.63769800766031,"W/m2"
"SSP370_CH4",2273,"Ftot",8.63131620569745,"W/m2"
"SSP370_CH4",2274,"Ftot",8.62502825843689,"W/m2"
"SSP370_CH4",2275,"Ftot",8.61882817827069,"W/m2"
"SSP370_CH4",2276,"Ftot",8.61271039168186,"W/m2"
"SSP370_CH4",2277,"Ftot",8.60666970722161,"W/m2"
"SSP370_CH4",2278,"Ftot",8.60070128605866,"W/m2"
"SSP370_CH4",2279,"Ftot",8.5948006148809,"W/m2"
"SSP370_CH4",2280,"Ftot",8.58896348096111,"W/m2"
"SSP370_CH4",2281,"Ftot",8.58318594921619,"W/m2"
"SSP370_CH4",2282,"Ftot",8.57746434110186,"W/m2"
"SSP370_CH4",2283,"Ftot",8.57179521519859,"W/m2"
"SSP370_CH4",2284,"Ftot",8.56617534935283,"W/m2"
"SSP370_CH4",2285,"Ftot",8.56060172198003,"W/m2"
"SSP370_CH4",2286,"Ftot",8.5550714975176,"W/m2"
"SSP370_CH4",2287,"Ftot",8.54958201306647,"W/m2"
"SSP370_CH4",2288,"Ftot",8.54413076589824,"W/m2"
"SSP370_CH4",2289,"Ftot",8.53871540187542,"W/m2"
"SSP370_CH4",2290,"Ftot",8.5333337047444,"W/m2"
"SSP370_CH4",2291,"Ftot",8.52798358623957,"W/m2"
"SSP370_CH4",2292,"Ftot",8.5226630769363,"W/m2"
"SSP370_CH4",2293,"Ftot",8.51737031781714,"W/m2"
"SSP370_CH4",2294,"Ftot",8.51210355250652,"W/m2"
"SSP370_CH4",2295,"Ftot",8.50686111614135,"W/m2"
"SSP370_CH4",2296,"Ftot",8.50164142935891,"W/m2"
"SSP370_CH4",2297,"Ftot",8.49644299300935,"W/m2"
"SSP370_CH4",2298,"Ftot",8.49126438301782,"W/m2"
"SSP370_CH4",2299,"Ftot",8.48610424553471,"W/m2"
"SSP370_CH4",2300,"Ftot",8.48096129240416,"W/m2"
"SSP370_CH4",1850,"Tgav",0.11714020702554,"degC"
"SSP370_CH4",1851,"Tgav",0.122124591991989,"degC"
"SSP370_CH4",1852,"Tgav",0.128571608166981,"degC"
"SSP370_CH4",1853,"Tgav",0.135822647639025,"degC"
"SSP370_CH4",1854,"Tgav",0.142684329246122,"degC"
"SSP370_CH4",1855,"Tgav",0.137851332844833,"degC"
"SSP370_CH4",1856,"Tgav",0.0943666666554113,"degC"
"SSP370_CH4",1857,"Tgav",0.0377118072679191,"degC"
"SSP370_CH4",1858,"Tgav",0.02237900608797,"degC"
"SSP370_CH4",1859,"Tgav",0.0423519732660814,"degC"
"SSP370_CH4",1860,"Tgav",0.0689569846447355,"degC"
"SSP370_CH4",1861,"Tgav",0.087541782287272,"degC"
"SSP370_CH4",1862,"Tgav",0.0933487345894605,"degC"
"SSP370_CH4",1863,"Tgav",0.0983746276212696,"degC"
"SSP370_CH4",1864,"Tgav",0.110313073392515,"degC"
"SSP370_CH4",1865,"Tgav",0.124250005402407,"degC"
"SSP370_CH4",1866,"Tgav",0.137358996486239,"degC"
"SSP370_CH4",1867,"Tgav",0.148512745642835,"degC"
"SSP370_CH4",1868,"Tgav",0.157691887239198,"degC"
"SSP370_CH4",1869,"Tgav",0.164665220945669,"degC"
"SSP370_CH4",1870,"Tgav",0.170282744087937,"degC"
"SSP370_CH4",1871,"Tgav",0.175573356390908,"degC"
"SSP370_CH4",1872,"Tgav",0.179243893534166,"degC"
"SSP370_CH4",1873,"Tgav",0.181311346464658,"degC"
"SSP370_CH4",1874,"Tgav",0.184600173644304,"degC"
"SSP370_CH4",1875,"Tgav",0.187633750257234,"degC"
"SSP370_CH4",1876,"Tgav",0.186948249780991,"degC"
"SSP370_CH4",1877,"Tgav",0.18675495272082,"degC"
"SSP370_CH4",1878,"Tgav",0.190445548830516,"degC"
"SSP370_CH4",1879,"Tgav",0.19570843987078,"degC"
"SSP370_CH4",1880,"Tgav",0.20105931922921,"degC"
"SSP370_CH4",1881,"Tgav",0.206631970142871,"degC"
"SSP370_CH4",1882,"Tgav",0.201718544316888,"degC"
"SSP370_CH4",1883,"Tgav",0.118752424310098,"degC"
"SSP370_CH4",1884,"Tgav",-0.0129312040525703,"degC"
"SSP370_CH4",1885,"Tgav",-0.0630875812986548,"degC"
"SSP370_CH4",1886,"Tgav",-0.0510714836184401,"degC"
"SSP370_CH4",1887,"Tgav",-0.0305454922791917,"degC"
"SSP370_CH4",1888,"Tgav",-0.00929031401531195,"degC"
"SSP370_CH4",1889,"Tgav",-0.000421327201755684,"degC"
"SSP370_CH4",1890,"Tgav",-0.00106123718697597,"degC"
"SSP370_CH4",1891,"Tgav",0.00353749049250792,"degC"
"SSP370_CH4",1892,"Tgav",0.0225353435522128,"degC"
"SSP370_CH4",1893,"Tgav",0.0507149532977525,"degC"
"SSP370_CH4",1894,"Tgav",0.081534063854569,"degC"
"SSP370_CH4",1895,"Tgav",0.104354494714902,"degC"
"SSP370_CH4",1896,"Tgav",0.108730970707631,"degC"
"SSP370_CH4",1897,"Tgav",0.104542548266725,"degC"
"SSP370_CH4",1898,"Tgav",0.110740614156632,"degC"
"SSP370_CH4",1899,"Tgav",0.125978146795023,"degC"
"SSP370_CH4",1900,"Tgav",0.142726593501734,"degC"
"SSP370_CH4",1901,"Tgav",0.155203351559551,"degC"
"SSP370_CH4",1902,"Tgav",0.126188721769284,"degC"
"SSP370_CH4",1903,"Tgav",0.0669092682069369,"degC"
"SSP370_CH4",1904,"Tgav",0.0469595540147849,"degC"
"SSP370_CH4",1905,"Tgav",0.0665053849013008,"degC"
"SSP370_CH4",1906,"Tgav",0.091223688393483,"degC"
"SSP370_CH4",1907,"Tgav",0.105395394222376,"degC"
"SSP370_CH4",1908,"Tgav",0.117671435531606,"degC"
"SSP370_CH4",1909,"Tgav",0.132813674127005,"degC"
"SSP370_CH4",1910,"Tgav",0.147589362337198,"degC"
"SSP370_CH4",1911,"Tgav",0.160599339695503,"degC"
"SSP370_CH4",1912,"Tgav",0.149591399975894,"degC"
"SSP370_CH4",1913,"Tgav",0.129943767917993,"degC"
"SSP370_CH4",1914,"Tgav",0.136325578546449,"degC"
"SSP370_CH4",1915,"Tgav",0.153734460891851,"degC"
"SSP370_CH4",1916,"Tgav",0.168242196976542,"degC"
"SSP370_CH4",1917,"Tgav",0.179467693932731,"degC"
"SSP370_CH4",1918,"Tgav",0.1894919085741,"degC"
"SSP370_CH4",1919,"Tgav",0.201241323139732,"degC"
"SSP370_CH4",1920,"Tgav",0.202130562263361,"degC"
"SSP370_CH4",1921,"Tgav",0.205766032901413,"degC"
"SSP370_CH4",1922,"Tgav",0.216653793199167,"degC"
"SSP370_CH4",1923,"Tgav",0.224960557809713,"degC"
"SSP370_CH4",1924,"Tgav",0.231107080289305,"degC"
"SSP370_CH4",1925,"Tgav",0.236885549355951,"degC"
"SSP370_CH4",1926,"Tgav",0.242978427909548,"degC"
"SSP370_CH4",1927,"Tgav",0.247464845704717,"degC"
"SSP370_CH4",1928,"Tgav",0.247786759862206,"degC"
"SSP370_CH4",1929,"Tgav",0.242999988552329,"degC"
"SSP370_CH4",1930,"Tgav",0.244608660370308,"degC"
"SSP370_CH4",1931,"Tgav",0.253304209959151,"degC"
"SSP370_CH4",1932,"Tgav",0.261977502953581,"degC"
"SSP370_CH4",1933,"Tgav",0.268821047500803,"degC"
"SSP370_CH4",1934,"Tgav",0.276112653115062,"degC"
"SSP370_CH4",1935,"Tgav",0.281646504579319,"degC"
"SSP370_CH4",1936,"Tgav",0.286207567899421,"degC"
"SSP370_CH4",1937,"Tgav",0.288799560705514,"degC"
"SSP370_CH4",1938,"Tgav",0.292858970364679,"degC"
"SSP370_CH4",1939,"Tgav",0.295609016052349,"degC"
"SSP370_CH4",1940,"Tgav",0.297994430718301,"degC"
"SSP370_CH4",1941,"Tgav",0.300878735860811,"degC"
"SSP370_CH4",1942,"Tgav",0.301609338431612,"degC"
"SSP370_CH4",1943,"Tgav",0.302666336513157,"degC"
"SSP370_CH4",1944,"Tgav",0.30769087247283,"degC"
"SSP370_CH4",1945,"Tgav",0.318111955661879,"degC"
"SSP370_CH4",1946,"Tgav",0.328972752484812,"degC"
"SSP370_CH4",1947,"Tgav",0.334137897141224,"degC"
"SSP370_CH4",1948,"Tgav",0.337985586895313,"degC"
"SSP370_CH4",1949,"Tgav",0.342713167132939,"degC"
"SSP370_CH4",1950,"Tgav",0.344827195432693,"degC"
"SSP370_CH4",1951,"Tgav",0.347627647819339,"degC"
"SSP370_CH4",1952,"Tgav",0.351048666485208,"degC"
"SSP370_CH4",1953,"Tgav",0.354894657867092,"degC"
"SSP370_CH4",1954,"Tgav",0.361041422157275,"degC"
"SSP370_CH4",1955,"Tgav",0.367509715579614,"degC"
"SSP370_CH4",1956,"Tgav",0.373781916046655,"degC"
"SSP370_CH4",1957,"Tgav",0.38081436461706,"degC"
"SSP370_CH4",1958,"Tgav",0.390306664453017,"degC"
"SSP370_CH4",1959,"Tgav",0.399022696688795,"degC"
"SSP370_CH4",1960,"Tgav",0.401086123354408,"degC"
"SSP370_CH4",1961,"Tgav",0.389756555292747,"degC"
"SSP370_CH4",1962,"Tgav",0.376891236204645,"degC"
"SSP370_CH4",1963,"Tgav",0.327068737716739,"degC"
"SSP370_CH4",1964,"Tgav",0.257506832436133,"degC"
"SSP370_CH4",1965,"Tgav",0.233704103450774,"degC"
"SSP370_CH4",1966,"Tgav",0.254564213366453,"degC"
"SSP370_CH4",1967,"Tgav",0.286696611458364,"degC"
"SSP370_CH4",1968,"Tgav",0.294409596612496,"degC"
"SSP370_CH4",1969,"Tgav",0.293595640143591,"degC"
"SSP370_CH4",1970,"Tgav",0.314738336973717,"degC"
"SSP370_CH4",1971,"Tgav",0.35182392896324,"degC"
"SSP370_CH4",1972,"Tgav",0.386252081632022,"degC"
"SSP370_CH4",1973,"Tgav",0.410477532453223,"degC"
"SSP370_CH4",1974,"Tgav",0.421138790462671,"degC"
"SSP370_CH4",1975,"Tgav",0.426202486132393,"degC"
"SSP370_CH4",1976,"Tgav",0.443136916163962,"degC"
"SSP370_CH4",1977,"Tgav",0.47541319290107,"degC"
"SSP370_CH4",1978,"Tgav",0.504516520021214,"degC"
"SSP370_CH4",1979,"Tgav",0.529043313134517,"degC"
"SSP370_CH4",1980,"Tgav",0.556889665370549,"degC"
"SSP370_CH4",1981,"Tgav",0.5795293739467,"degC"
"SSP370_CH4",1982,"Tgav",0.543632011182236,"degC"
"SSP370_CH4",1983,"Tgav",0.494516172173302,"degC"
"SSP370_CH4",1984,"Tgav",0.510910819768454,"degC"
"SSP370_CH4",1985,"Tgav",0.559238014204943,"degC"
"SSP370_CH4",1986,"Tgav",0.606632325915374,"degC"
"SSP370_CH4",1987,"Tgav",0.647966574380365,"degC"
"SSP370_CH4",1988,"Tgav",0.688464127949688,"degC"
"SSP370_CH4",1989,"Tgav",0.726874087026284,"degC"
"SSP370_CH4",1990,"Tgav",0.761473113810311,"degC"
"SSP370_CH4",1991,"Tgav",0.70986366460367,"degC"
"SSP370_CH4",1992,"Tgav",0.621683527877757,"degC"
"SSP370_CH4",1993,"Tgav",0.624217097066584,"degC"
"SSP370_CH4",1994,"Tgav",0.685445827634919,"degC"
"SSP370_CH4",1995,"Tgav",0.757287796980018,"degC"
"SSP370_CH4",1996,"Tgav",0.820859268399942,"degC"
"SSP370_CH4",1997,"Tgav",0.870437882786596,"degC"
"SSP370_CH4",1998,"Tgav",0.917432294940021,"degC"
"SSP370_CH4",1999,"Tgav",0.966674218118192,"degC"
